creative_id,model_variant,risk_score,S_day_30,p_fatigue_by_day_30,S_day_45,p_fatigue_by_day_45,S_day_60,p_fatigue_by_day_60,observed_event_fatigued,observed_duration_days
500028,static_plus_first_week,0.32294315423624553,0.9461053283007955,0.05389467169920448,0.9461053283007955,0.05389467169920448,0.9461053283007955,0.05389467169920448,False,33.0
500029,static_plus_first_week,0.14908305523166202,0.9784860882151903,0.02151391178480966,0.9784860882151903,0.02151391178480966,0.9784860882151903,0.02151391178480966,False,45.0
500030,static_plus_first_week,3.4146905633026687,0.4997327041041302,0.5002672958958698,0.4997327041041302,0.5002672958958698,0.4997327041041302,0.5002672958958698,True,14.0
500031,static_plus_first_week,0.46333152635977726,0.9267712583082551,0.07322874169174487,0.9267712583082551,0.07322874169174487,0.9267712583082551,0.07322874169174487,False,44.0
500032,static_plus_first_week,0.5868392558095963,0.907490246318964,0.09250975368103598,0.907490246318964,0.09250975368103598,0.907490246318964,0.09250975368103598,False,47.0
500033,static_plus_first_week,0.25440677222039115,0.9642942787533579,0.035705721246642064,0.9642942787533579,0.035705721246642064,0.9642942787533579,0.035705721246642064,False,56.0
500034,static_plus_first_week,0.17862277391727965,0.9744165087363618,0.025583491263638236,0.9744165087363618,0.025583491263638236,0.9744165087363618,0.025583491263638236,False,55.0
500035,static_plus_first_week,1.1574750525905797,0.7986356011672778,0.20136439883272217,0.7986356011672778,0.20136439883272217,0.7986356011672778,0.20136439883272217,False,38.0
500036,static_plus_first_week,7.765373653323414,0.22424632441786824,0.7757536755821317,0.22424632441786824,0.7757536755821317,0.22424632441786824,0.7757536755821317,True,11.0
500037,static_plus_first_week,2.7346673067787695,0.671591718699524,0.32840828130047595,0.671591718699524,0.32840828130047595,0.671591718699524,0.32840828130047595,True,10.0
500038,static_plus_first_week,4.297556007432853,0.4761785452280762,0.5238214547719238,0.4761785452280762,0.5238214547719238,0.4761785452280762,0.5238214547719238,False,35.0
500039,static_plus_first_week,4.453919236953873,0.46831207541704223,0.5316879245829578,0.46831207541704223,0.5316879245829578,0.46831207541704223,0.5316879245829578,True,11.0
500040,static_plus_first_week,5.85103475268954,0.36064234121720995,0.63935765878279,0.36064234121720995,0.63935765878279,0.36064234121720995,0.63935765878279,True,11.0
500041,static_plus_first_week,3.2620488661143434,0.6285598015818601,0.3714401984181399,0.6285598015818601,0.3714401984181399,0.6285598015818601,0.3714401984181399,False,47.0
500042,static_plus_first_week,0.03150829725829726,0.9926298701298699,0.007370129870130082,0.9926298701298699,0.007370129870130082,0.9926298701298699,0.007370129870130082,False,43.0
500043,static_plus_first_week,0.7476105997290375,0.866569471360863,0.13343052863913696,0.866569471360863,0.13343052863913696,0.866569471360863,0.13343052863913696,False,42.0
500044,static_plus_first_week,0.26001982086540903,0.9612994481009186,0.03870055189908139,0.9612994481009186,0.03870055189908139,0.9612994481009186,0.03870055189908139,False,48.0
500045,static_plus_first_week,1.2829440426710585,0.7710638377416542,0.2289361622583458,0.7710638377416542,0.2289361622583458,0.7710638377416542,0.2289361622583458,False,37.0
500046,static_plus_first_week,0.08313537247066659,0.9822811051693405,0.01771889483065947,0.9822811051693405,0.01771889483065947,0.9822811051693405,0.01771889483065947,False,30.0
500047,static_plus_first_week,1.0956939628075815,0.8072341612841174,0.1927658387158826,0.8072341612841174,0.1927658387158826,0.8072341612841174,0.1927658387158826,False,41.0
500048,static_plus_first_week,0.2288688016639289,0.9549270587227244,0.04507294127727557,0.9549270587227244,0.04507294127727557,0.9549270587227244,0.04507294127727557,False,39.0
500049,static_plus_first_week,0.012239602502760398,0.997136021872864,0.002863978127136013,0.997136021872864,0.002863978127136013,0.997136021872864,0.002863978127136013,False,38.0
500050,static_plus_first_week,0.06857798964881008,0.9901001461988304,0.009899853801169645,0.9901001461988304,0.009899853801169645,0.9901001461988304,0.009899853801169645,False,50.0
500051,static_plus_first_week,0.019900751209574737,0.995816462948816,0.004183537051184016,0.995816462948816,0.004183537051184016,0.995816462948816,0.004183537051184016,False,45.0
500052,static_plus_first_week,0.05698412698412698,0.9925555555555556,0.007444444444444365,0.9925555555555556,0.007444444444444365,0.9925555555555556,0.007444444444444365,False,54.0
500053,static_plus_first_week,0.23700397048771663,0.9624360165118678,0.03756398348813217,0.9624360165118678,0.03756398348813217,0.9624360165118678,0.03756398348813217,False,51.0
500054,static_plus_first_week,3.41789870403934,0.4738936584430561,0.5261063415569439,0.4738936584430561,0.5261063415569439,0.4738936584430561,0.5261063415569439,True,14.0
500055,static_plus_first_week,2.6381548930952685,0.5990277948237432,0.40097220517625676,0.5990277948237432,0.40097220517625676,0.5990277948237432,0.40097220517625676,False,42.0
500056,static_plus_first_week,5.706922632512114,0.3462829692058289,0.6537170307941711,0.3462829692058289,0.6537170307941711,0.3462829692058289,0.6537170307941711,True,13.0
500057,static_plus_first_week,1.2549150096893131,0.8202242599876799,0.1797757400123201,0.8202242599876799,0.1797757400123201,0.8202242599876799,0.1797757400123201,False,47.0
500058,static_plus_first_week,0.548381021797858,0.9224058118565148,0.07759418814348518,0.9224058118565148,0.07759418814348518,0.9224058118565148,0.07759418814348518,False,52.0
500059,static_plus_first_week,5.841661420934873,0.4075519941788517,0.5924480058211483,0.4075519941788517,0.5924480058211483,0.4075519941788517,0.5924480058211483,True,13.0
500060,static_plus_first_week,0.18523291390767638,0.9737416841281207,0.026258315871879323,0.9737416841281207,0.026258315871879323,0.9737416841281207,0.026258315871879323,False,71.0
500061,static_plus_first_week,0.1735766700619642,0.9775101010101009,0.02248989898989906,0.9775101010101009,0.02248989898989906,0.9775101010101009,0.02248989898989906,False,70.0
500062,static_plus_first_week,1.2103228610888221,0.8467466610359025,0.15325333896409754,0.8467466610359025,0.15325333896409754,0.8467466610359025,0.15325333896409754,False,67.0
500063,static_plus_first_week,1.9002370496996759,0.7414849822183918,0.25851501778160824,0.7414849822183918,0.25851501778160824,0.7414849822183918,0.25851501778160824,False,63.0
500064,static_plus_first_week,2.158124314846623,0.7022739309819466,0.29772606901805343,0.7022739309819466,0.29772606901805343,0.7022739309819466,0.29772606901805343,False,54.0
500065,static_plus_first_week,0.4738423584929003,0.9341082608481988,0.06589173915180124,0.9341082608481988,0.06589173915180124,0.9341082608481988,0.06589173915180124,False,60.0
500066,static_plus_first_week,2.4116353316350234,0.6493761337466073,0.3506238662533927,0.6493761337466073,0.3506238662533927,0.6493761337466073,0.3506238662533927,False,63.0
500067,static_plus_first_week,0.3570277819875344,0.946827878906439,0.05317212109356095,0.946827878906439,0.05317212109356095,0.946827878906439,0.05317212109356095,False,67.0
500068,static_plus_first_week,1.5831744731562531,0.7884789669118516,0.2115210330881484,0.7884789669118516,0.2115210330881484,0.7884789669118516,0.2115210330881484,False,71.0
500069,static_plus_first_week,1.2914342304414155,0.7666349384216088,0.2333650615783912,0.7666349384216088,0.2333650615783912,0.7666349384216088,0.2333650615783912,False,53.0
500070,static_plus_first_week,2.86841230453712,0.5437257373969414,0.4562742626030586,0.5437257373969414,0.4562742626030586,0.5437257373969414,0.4562742626030586,True,16.0
500071,static_plus_first_week,0.23808702537803073,0.9648523795176271,0.035147620482372854,0.9648523795176271,0.035147620482372854,0.9648523795176271,0.035147620482372854,False,69.0
500072,static_plus_first_week,1.9227903414114047,0.7352181525997817,0.26478184740021826,0.7352181525997817,0.26478184740021826,0.7352181525997817,0.26478184740021826,False,49.0
500073,static_plus_first_week,1.2625508937115655,0.8396529487874639,0.16034705121253612,0.8396529487874639,0.16034705121253612,0.8396529487874639,0.16034705121253612,False,51.0
500074,static_plus_first_week,5.886760009378978,0.30826459064534173,0.6917354093546583,0.30826459064534173,0.6917354093546583,0.30826459064534173,0.6917354093546583,True,12.0
500075,static_plus_first_week,2.3982560012619403,0.6834327342455707,0.3165672657544293,0.6834327342455707,0.3165672657544293,0.6834327342455707,0.3165672657544293,False,51.0
500076,static_plus_first_week,3.438199244653977,0.5992333907229165,0.4007666092770835,0.5992333907229165,0.4007666092770835,0.5992333907229165,0.4007666092770835,False,58.0
500077,static_plus_first_week,2.4659323914498157,0.6620365075006166,0.3379634924993834,0.6620365075006166,0.3379634924993834,0.6620365075006166,0.3379634924993834,False,45.0
500078,static_plus_first_week,0.044840999557717816,0.9920952380952381,0.007904761904761859,0.9920952380952381,0.007904761904761859,0.9920952380952381,0.007904761904761859,False,48.0
500079,static_plus_first_week,0.09412790640731818,0.9826003734827263,0.01739962651727367,0.9826003734827263,0.01739962651727367,0.9826003734827263,0.01739962651727367,False,50.0
500080,static_plus_first_week,0.5091677744422461,0.9230331170463524,0.07696688295364762,0.9230331170463524,0.07696688295364762,0.9230331170463524,0.07696688295364762,False,48.0
500081,static_plus_first_week,0.23049813782708514,0.9594243738717421,0.040575626128257936,0.9594243738717421,0.040575626128257936,0.9594243738717421,0.040575626128257936,False,40.0
500082,static_plus_first_week,1.4220976447921294,0.7903803609706723,0.20961963902932768,0.7903803609706723,0.20961963902932768,0.7903803609706723,0.20961963902932768,False,44.0
500083,static_plus_first_week,0.5299258321642762,0.9125986525790803,0.08740134742091965,0.9125986525790803,0.08740134742091965,0.9125986525790803,0.08740134742091965,False,41.0
500084,static_plus_first_week,0.14828171699301732,0.9738459970112449,0.026154002988755143,0.9738459970112449,0.026154002988755143,0.9738459970112449,0.026154002988755143,False,38.0
500085,static_plus_first_week,0.05448362748362749,0.9905881895881895,0.009411810411810495,0.9905881895881895,0.009411810411810495,0.9905881895881895,0.009411810411810495,False,40.0
500086,static_plus_first_week,0.1719615943930287,0.9659678528385959,0.034032147161404125,0.9659678528385959,0.034032147161404125,0.9659678528385959,0.034032147161404125,False,49.0
500087,static_plus_first_week,1.2105386415599029,0.7954442963652311,0.20455570363476894,0.7954442963652311,0.20455570363476894,0.7954442963652311,0.20455570363476894,True,13.0
500088,static_plus_first_week,0.3556083139426793,0.939626135156553,0.06037386484344698,0.939626135156553,0.06037386484344698,0.939626135156553,0.06037386484344698,False,42.0
500089,static_plus_first_week,0.3040451655757383,0.9499328184715179,0.05006718152848211,0.9499328184715179,0.05006718152848211,0.9499328184715179,0.05006718152848211,False,54.0
500090,static_plus_first_week,0.7861993846691887,0.8464706327649553,0.15352936723504473,0.8464706327649553,0.15352936723504473,0.8464706327649553,0.15352936723504473,False,36.0
500091,static_plus_first_week,1.9824225454332838,0.6979831351017378,0.3020168648982622,0.6979831351017378,0.3020168648982622,0.6979831351017378,0.3020168648982622,False,43.0
500092,static_plus_first_week,0.4782226754803953,0.9266011928421708,0.0733988071578292,0.9266011928421708,0.0733988071578292,0.9266011928421708,0.0733988071578292,False,43.0
500093,static_plus_first_week,0.580111789295044,0.9037317821474974,0.09626821785250261,0.9037317821474974,0.09626821785250261,0.9037317821474974,0.09626821785250261,False,41.0
500094,static_plus_first_week,0.9126105854719174,0.8267089030809811,0.1732910969190189,0.8267089030809811,0.1732910969190189,0.8267089030809811,0.1732910969190189,False,35.0
500095,static_plus_first_week,0.4285588796872651,0.9244361194166955,0.07556388058330454,0.9244361194166955,0.07556388058330454,0.9244361194166955,0.07556388058330454,False,36.0
500096,static_plus_first_week,0.19968381618381617,0.9712323232323231,0.028767676767676886,0.9712323232323231,0.028767676767676886,0.9712323232323231,0.028767676767676886,False,52.0
500097,static_plus_first_week,0.25925226716867583,0.9589378236142941,0.04106217638570586,0.9589378236142941,0.04106217638570586,0.9589378236142941,0.04106217638570586,False,40.0
500098,static_plus_first_week,1.805145930513154,0.7613982026649309,0.23860179733506914,0.7613982026649309,0.23860179733506914,0.7613982026649309,0.23860179733506914,False,39.0
500099,static_plus_first_week,0.28032020127424956,0.9601036679347186,0.039896332065281426,0.9601036679347186,0.039896332065281426,0.9601036679347186,0.039896332065281426,False,45.0
500100,static_plus_first_week,0.091982905982906,0.987683261183261,0.012316738816739004,0.987683261183261,0.012316738816739004,0.987683261183261,0.012316738816739004,False,47.0
500101,static_plus_first_week,0.07550101233625262,0.9869946357989836,0.01300536420101639,0.9869946357989836,0.01300536420101639,0.9869946357989836,0.01300536420101639,False,45.0
500102,static_plus_first_week,1.209799149607889,0.8022750153426389,0.1977249846573611,0.8022750153426389,0.1977249846573611,0.8022750153426389,0.1977249846573611,False,54.0
500103,static_plus_first_week,0.19371584903744346,0.9677194726068563,0.03228052739314369,0.9677194726068563,0.03228052739314369,0.9677194726068563,0.03228052739314369,False,50.0
500104,static_plus_first_week,0.6963246035538073,0.8883188359403863,0.1116811640596137,0.8883188359403863,0.1116811640596137,0.8883188359403863,0.1116811640596137,False,45.0
500105,static_plus_first_week,0.24559115716024452,0.9558300797817219,0.04416992021827815,0.9558300797817219,0.04416992021827815,0.9558300797817219,0.04416992021827815,False,47.0
500106,static_plus_first_week,2.250844789245411,0.6933169280419007,0.3066830719580993,0.6933169280419007,0.3066830719580993,0.6933169280419007,0.3066830719580993,False,56.0
500107,static_plus_first_week,0.5205131870974481,0.9161427947080959,0.0838572052919041,0.9161427947080959,0.0838572052919041,0.9161427947080959,0.0838572052919041,False,54.0
500108,static_plus_first_week,1.3153843853317704,0.8275040213574973,0.17249597864250266,0.8275040213574973,0.17249597864250266,0.8275040213574973,0.17249597864250266,False,55.0
500109,static_plus_first_week,2.832732184696221,0.6229261846012081,0.3770738153987919,0.6229261846012081,0.3770738153987919,0.6229261846012081,0.3770738153987919,False,53.0
500110,static_plus_first_week,2.599743046227789,0.6411984241696567,0.35880157583034333,0.6411984241696567,0.35880157583034333,0.6411984241696567,0.35880157583034333,False,53.0
500111,static_plus_first_week,3.3100068927123827,0.6082039716120442,0.3917960283879558,0.6082039716120442,0.3917960283879558,0.6082039716120442,0.3917960283879558,False,62.0
500112,static_plus_first_week,5.433368575818148,0.3125926360286638,0.6874073639713363,0.3125926360286638,0.6874073639713363,0.3125926360286638,0.6874073639713363,True,13.0
500113,static_plus_first_week,5.6168569294919655,0.36230060742939324,0.6376993925706067,0.36230060742939324,0.6376993925706067,0.36230060742939324,0.6376993925706067,True,12.0
500114,static_plus_first_week,2.1564607566140865,0.6307181802185567,0.36928181978144325,0.6307181802185567,0.36928181978144325,0.6307181802185567,0.36928181978144325,True,13.0
500115,static_plus_first_week,0.08859813719244666,0.9834670762244291,0.016532923775570918,0.9834670762244291,0.016532923775570918,0.9834670762244291,0.016532923775570918,False,48.0
500116,static_plus_first_week,1.0330563576206329,0.8189523727899852,0.18104762721001477,0.8189523727899852,0.18104762721001477,0.8189523727899852,0.18104762721001477,False,43.0
500117,static_plus_first_week,0.35194621553675703,0.9427233129012221,0.05727668709877787,0.9427233129012221,0.05727668709877787,0.9427233129012221,0.05727668709877787,False,45.0
500118,static_plus_first_week,0.9616397520869517,0.8158105743791062,0.1841894256208938,0.8158105743791062,0.1841894256208938,0.8158105743791062,0.1841894256208938,True,15.0
500119,static_plus_first_week,1.6187848591407255,0.755821141067096,0.24417885893290403,0.755821141067096,0.24417885893290403,0.755821141067096,0.24417885893290403,False,55.0
500120,static_plus_first_week,0.06274545454545455,0.9909,0.009099999999999997,0.9909,0.009099999999999997,0.9909,0.009099999999999997,False,58.0
500121,static_plus_first_week,0.07621284271284272,0.9883015318015318,0.011698468198468204,0.9883015318015318,0.011698468198468204,0.9883015318015318,0.011698468198468204,False,56.0
500122,static_plus_first_week,0.007362637362637363,0.9985714285714287,0.0014285714285713347,0.9985714285714287,0.0014285714285713347,0.9985714285714287,0.0014285714285713347,False,52.0
500123,static_plus_first_week,0.04930460710600029,0.990004076367389,0.009995923632611037,0.990004076367389,0.009995923632611037,0.990004076367389,0.009995923632611037,False,46.0
500124,static_plus_first_week,0.06103967085546033,0.9909693552061973,0.009030644793802667,0.9909693552061973,0.009030644793802667,0.9909693552061973,0.009030644793802667,False,57.0
500125,static_plus_first_week,0.18155044007532228,0.9720489066870076,0.027951093312992392,0.9720489066870076,0.027951093312992392,0.9720489066870076,0.027951093312992392,False,56.0
500126,static_plus_first_week,1.15095960564733,0.819776895581647,0.180223104418353,0.819776895581647,0.180223104418353,0.819776895581647,0.180223104418353,False,38.0
500127,static_plus_first_week,2.2600884994318746,0.6671745376299018,0.33282546237009825,0.6671745376299018,0.33282546237009825,0.6671745376299018,0.33282546237009825,True,13.0
500128,static_plus_first_week,6.190337236689815,0.38483397786162643,0.6151660221383736,0.38483397786162643,0.6151660221383736,0.38483397786162643,0.6151660221383736,True,10.0
500129,static_plus_first_week,0.9910863347309875,0.8216060378165975,0.17839396218340253,0.8216060378165975,0.17839396218340253,0.8216060378165975,0.17839396218340253,False,39.0
500130,static_plus_first_week,0.32371577112893235,0.9475827252270921,0.05241727477290792,0.9475827252270921,0.05241727477290792,0.9475827252270921,0.05241727477290792,False,49.0
500131,static_plus_first_week,1.3648413382563767,0.7906363576935088,0.20936364230649118,0.7906363576935088,0.20936364230649118,0.7906363576935088,0.20936364230649118,False,48.0
500132,static_plus_first_week,0.0611965811965812,0.9923504273504272,0.007649572649572778,0.9923504273504272,0.007649572649572778,0.9923504273504272,0.007649572649572778,False,48.0
500133,static_plus_first_week,0.24420970581705878,0.962686651094004,0.037313348905996024,0.962686651094004,0.037313348905996024,0.962686651094004,0.037313348905996024,False,31.0
500134,static_plus_first_week,0.2277502708419891,0.9614190115440115,0.03858098845598845,0.9614190115440115,0.03858098845598845,0.9614190115440115,0.03858098845598845,False,38.0
500135,static_plus_first_week,3.0138282380345576,0.590061642431057,0.40993835756894303,0.590061642431057,0.40993835756894303,0.590061642431057,0.40993835756894303,True,13.0
500136,static_plus_first_week,1.0772245862118215,0.8701361754186504,0.1298638245813496,0.8701361754186504,0.1298638245813496,0.8701361754186504,0.1298638245813496,False,43.0
500137,static_plus_first_week,0.40649391383545036,0.9402097270612011,0.059790272938798905,0.9402097270612011,0.059790272938798905,0.9402097270612011,0.059790272938798905,False,36.0
500138,static_plus_first_week,0.222158186326917,0.9691068941378538,0.03089310586214622,0.9691068941378538,0.03089310586214622,0.9691068941378538,0.03089310586214622,False,43.0
500139,static_plus_first_week,2.4830935105249616,0.6837302876315092,0.3162697123684908,0.6837302876315092,0.3162697123684908,0.6837302876315092,0.3162697123684908,False,40.0
500140,static_plus_first_week,0.49010749283969074,0.9303574353636269,0.06964256463637308,0.9303574353636269,0.06964256463637308,0.9303574353636269,0.06964256463637308,False,51.0
500141,static_plus_first_week,1.2548331592899702,0.8221386428202146,0.17786135717978535,0.8221386428202146,0.17786135717978535,0.8221386428202146,0.17786135717978535,False,40.0
500142,static_plus_first_week,0.3280554467331625,0.9529231097644073,0.047076890235592694,0.9529231097644073,0.047076890235592694,0.9529231097644073,0.047076890235592694,False,54.0
500143,static_plus_first_week,0.3733266585489462,0.9493937899780879,0.050606210021912124,0.9493937899780879,0.050606210021912124,0.9493937899780879,0.050606210021912124,False,49.0
500144,static_plus_first_week,1.6294562860313635,0.8103031157666288,0.18969688423337117,0.8103031157666288,0.18969688423337117,0.8103031157666288,0.18969688423337117,False,45.0
500145,static_plus_first_week,3.3387037521348377,0.6310059180364788,0.36899408196352124,0.6310059180364788,0.36899408196352124,0.6310059180364788,0.36899408196352124,True,10.0
500146,static_plus_first_week,2.413736179304503,0.6451024736445784,0.3548975263554216,0.6451024736445784,0.3548975263554216,0.6451024736445784,0.3548975263554216,False,32.0
500147,static_plus_first_week,4.102063426964171,0.45758999622743074,0.5424100037725692,0.45758999622743074,0.5424100037725692,0.45758999622743074,0.5424100037725692,False,31.0
500148,static_plus_first_week,6.3615364124625104,0.3560028627246957,0.6439971372753043,0.3560028627246957,0.6439971372753043,0.3560028627246957,0.6439971372753043,True,11.0
500149,static_plus_first_week,3.0087115059737806,0.5916946855513383,0.4083053144486617,0.5916946855513383,0.4083053144486617,0.5916946855513383,0.4083053144486617,False,32.0
500150,static_plus_first_week,0.6496994467956576,0.8776398656470331,0.12236013435296689,0.8776398656470331,0.12236013435296689,0.8776398656470331,0.12236013435296689,False,42.0
500151,static_plus_first_week,0.5698235460864346,0.909604774443262,0.09039522555673796,0.909604774443262,0.09039522555673796,0.909604774443262,0.09039522555673796,False,53.0
500152,static_plus_first_week,0.6863021667407689,0.8834155191674707,0.11658448083252926,0.8834155191674707,0.11658448083252926,0.8834155191674707,0.11658448083252926,False,53.0
500153,static_plus_first_week,0.8245414529290724,0.8533986198095935,0.14660138019040647,0.8533986198095935,0.14660138019040647,0.8533986198095935,0.14660138019040647,False,52.0
500154,static_plus_first_week,0.1331335116981402,0.9789190539852305,0.021080946014769508,0.9789190539852305,0.021080946014769508,0.9789190539852305,0.021080946014769508,False,59.0
500155,static_plus_first_week,0.2860141968528123,0.9459573453603772,0.05404265463962277,0.9459573453603772,0.05404265463962277,0.9459573453603772,0.05404265463962277,False,58.0
500156,static_plus_first_week,0.07106951218715925,0.9891183555007084,0.010881644499291632,0.9891183555007084,0.010881644499291632,0.9891183555007084,0.010881644499291632,False,52.0
500157,static_plus_first_week,0.8732507026576719,0.8491118734779722,0.15088812652202777,0.8491118734779722,0.15088812652202777,0.8491118734779722,0.15088812652202777,True,13.0
500158,static_plus_first_week,0.21484051370624266,0.9630781846031207,0.03692181539687933,0.9630781846031207,0.03692181539687933,0.9630781846031207,0.03692181539687933,False,42.0
500159,static_plus_first_week,0.17723711595422123,0.9693197058789166,0.030680294121083418,0.9693197058789166,0.030680294121083418,0.9693197058789166,0.030680294121083418,False,45.0
500160,static_plus_first_week,0.09633367136190576,0.985868841126194,0.014131158873806005,0.985868841126194,0.014131158873806005,0.985868841126194,0.014131158873806005,False,57.0
500161,static_plus_first_week,0.028619109648521414,0.9947889985831162,0.005211001416883798,0.9947889985831162,0.005211001416883798,0.9947889985831162,0.005211001416883798,False,48.0
500162,static_plus_first_week,1.4532714171748293,0.7536338858674266,0.24636611413257337,0.7536338858674266,0.24636611413257337,0.7536338858674266,0.24636611413257337,False,47.0
500163,static_plus_first_week,0.26295228137875193,0.9517706358828647,0.0482293641171353,0.9517706358828647,0.0482293641171353,0.9517706358828647,0.0482293641171353,False,50.0
500164,static_plus_first_week,1.8008648983126785,0.7126871231047059,0.28731287689529406,0.7126871231047059,0.28731287689529406,0.7126871231047059,0.28731287689529406,True,12.0
500165,static_plus_first_week,0.7497732216490526,0.8799516554197061,0.1200483445802939,0.8799516554197061,0.1200483445802939,0.8799516554197061,0.1200483445802939,False,50.0
500166,static_plus_first_week,2.658282301422523,0.5669366184855114,0.43306338151448864,0.5669366184855114,0.43306338151448864,0.5669366184855114,0.43306338151448864,True,15.0
500167,static_plus_first_week,0.4949337070375669,0.9193191644332543,0.08068083556674566,0.9193191644332543,0.08068083556674566,0.9193191644332543,0.08068083556674566,False,52.0
500168,static_plus_first_week,1.4503555529598768,0.7765754509114794,0.2234245490885206,0.7765754509114794,0.2234245490885206,0.7765754509114794,0.2234245490885206,False,47.0
500169,static_plus_first_week,0.16940890927322477,0.9753533941567324,0.02464660584326761,0.9753533941567324,0.02464660584326761,0.9753533941567324,0.02464660584326761,False,63.0
500170,static_plus_first_week,0.17736407275638663,0.9721642773727172,0.027835722627282844,0.9721642773727172,0.027835722627282844,0.9721642773727172,0.027835722627282844,False,49.0
