creative_id,model_variant,risk_score,S_day_30,p_fatigue_by_day_30,S_day_45,p_fatigue_by_day_45,S_day_60,p_fatigue_by_day_60,observed_event_fatigued,observed_duration_days
500088,static_only,0.23688750933449076,0.9599633023752995,0.040036697624700524,0.9599633023752995,0.040036697624700524,0.9599633023752995,0.040036697624700524,False,42.0
500089,static_only,0.2903299706485465,0.9478212892714438,0.05217871072855618,0.9478212892714438,0.05217871072855618,0.9478212892714438,0.05217871072855618,False,54.0
500090,static_only,2.2532685288140786,0.6710720786161045,0.3289279213838955,0.6710720786161045,0.3289279213838955,0.6710720786161045,0.3289279213838955,False,36.0
500091,static_only,2.5797582022634784,0.6572517396751009,0.34274826032489913,0.6572517396751009,0.34274826032489913,0.6572517396751009,0.34274826032489913,False,43.0
500092,static_only,0.6120092973810264,0.8995615356390962,0.10043846436090376,0.8995615356390962,0.10043846436090376,0.8995615356390962,0.10043846436090376,False,43.0
500093,static_only,1.1354918594720218,0.8322234181398432,0.16777658186015676,0.8322234181398432,0.16777658186015676,0.8322234181398432,0.16777658186015676,False,41.0
500094,static_only,2.6338687889412746,0.626490066907014,0.37350993309298597,0.626490066907014,0.37350993309298597,0.626490066907014,0.37350993309298597,False,35.0
500095,static_only,0.763723318854087,0.8779863684917157,0.12201363150828426,0.8779863684917157,0.12201363150828426,0.8779863684917157,0.12201363150828426,False,36.0
500096,static_only,0.7692676016020443,0.8748784163377042,0.12512158366229575,0.8748784163377042,0.12512158366229575,0.8748784163377042,0.12512158366229575,False,52.0
500097,static_only,0.17025295045511768,0.9688236187788821,0.031176381221117877,0.9688236187788821,0.031176381221117877,0.9688236187788821,0.031176381221117877,False,40.0
500098,static_only,0.8269655438058153,0.8703178317487239,0.1296821682512761,0.8703178317487239,0.1296821682512761,0.8703178317487239,0.1296821682512761,False,39.0
500099,static_only,0.38856167068450004,0.9417275877773084,0.05827241222269164,0.9417275877773084,0.05827241222269164,0.9417275877773084,0.05827241222269164,False,45.0
500100,static_only,0.24565107704921274,0.9607165406048161,0.03928345939518385,0.9607165406048161,0.03928345939518385,0.9607165406048161,0.03928345939518385,False,47.0
500101,static_only,0.3477290905225553,0.945385706158307,0.05461429384169303,0.945385706158307,0.05461429384169303,0.945385706158307,0.05461429384169303,False,45.0
500102,static_only,1.6983137684205294,0.7424573584058871,0.2575426415941129,0.7424573584058871,0.2575426415941129,0.7424573584058871,0.2575426415941129,False,54.0
500103,static_only,0.090945132224157,0.9829582429524377,0.017041757047562278,0.9829582429524377,0.017041757047562278,0.9829582429524377,0.017041757047562278,False,50.0
500104,static_only,0.4447893323566698,0.9254136536665948,0.07458634633340522,0.9254136536665948,0.07458634633340522,0.9254136536665948,0.07458634633340522,False,45.0
500105,static_only,0.49076016079648793,0.9230114869855919,0.07698851301440812,0.9230114869855919,0.07698851301440812,0.9230114869855919,0.07698851301440812,False,47.0
500106,static_only,1.9111121141485592,0.7022696501039382,0.29773034989606184,0.7022696501039382,0.29773034989606184,0.7022696501039382,0.29773034989606184,False,56.0
500107,static_only,1.4045661168642463,0.8065476573153143,0.1934523426846857,0.8065476573153143,0.1934523426846857,0.8065476573153143,0.1934523426846857,False,54.0
500108,static_only,1.0709746864276875,0.8517169866526654,0.14828301334733462,0.8517169866526654,0.14828301334733462,0.8517169866526654,0.14828301334733462,False,55.0
500109,static_only,1.667674669278394,0.7552725582359899,0.24472744176401007,0.7552725582359899,0.24472744176401007,0.7552725582359899,0.24472744176401007,False,53.0
500110,static_only,2.558220653575654,0.6671306300021432,0.33286936999785677,0.6671306300021432,0.33286936999785677,0.6671306300021432,0.33286936999785677,False,53.0
500111,static_only,3.371009813980603,0.5624369989383972,0.43756300106160284,0.5624369989383972,0.43756300106160284,0.5624369989383972,0.43756300106160284,False,62.0
500112,static_only,5.7167916109068395,0.33217167771828954,0.6678283222817105,0.33217167771828954,0.6678283222817105,0.33217167771828954,0.6678283222817105,True,13.0
500113,static_only,4.191108358327618,0.47424964712218254,0.5257503528778175,0.47424964712218254,0.5257503528778175,0.47424964712218254,0.5257503528778175,True,12.0
500114,static_only,2.6614219131903707,0.6065975532505317,0.39340244674946834,0.6065975532505317,0.39340244674946834,0.6065975532505317,0.39340244674946834,True,13.0
500115,static_only,0.13502469991533123,0.9765315306356497,0.02346846936435032,0.9765315306356497,0.02346846936435032,0.9765315306356497,0.02346846936435032,False,48.0
500116,static_only,0.5079233732645362,0.9192169293468828,0.08078307065311718,0.9192169293468828,0.08078307065311718,0.9192169293468828,0.08078307065311718,False,43.0
500117,static_only,0.820365293341737,0.8909668229374109,0.10903317706258908,0.8909668229374109,0.10903317706258908,0.8909668229374109,0.10903317706258908,False,45.0
500118,static_only,0.8419314591914369,0.8309591611879941,0.16904083881200593,0.8309591611879941,0.16904083881200593,0.8309591611879941,0.16904083881200593,True,15.0
500119,static_only,1.63987773763082,0.7686222492591689,0.2313777507408311,0.7686222492591689,0.2313777507408311,0.7686222492591689,0.2313777507408311,False,55.0
500120,static_only,0.054000000000000006,0.9910683760683762,0.008931623931623833,0.9910683760683762,0.008931623931623833,0.9910683760683762,0.008931623931623833,False,58.0
500121,static_only,0.027919413919413917,0.9952930402930403,0.004706959706959668,0.9952930402930403,0.004706959706959668,0.9952930402930403,0.004706959706959668,False,56.0
500122,static_only,0.0374548390140594,0.9938196286472148,0.006180371352785152,0.9938196286472148,0.006180371352785152,0.9938196286472148,0.006180371352785152,False,52.0
500123,static_only,0.09325490296597108,0.9834881772166603,0.016511822783339736,0.9834881772166603,0.016511822783339736,0.9834881772166603,0.016511822783339736,False,46.0
500124,static_only,0.2677262754374445,0.9530355703549975,0.04696442964500247,0.9530355703549975,0.04696442964500247,0.9530355703549975,0.04696442964500247,False,57.0
500125,static_only,0.4501551308598522,0.932620744810222,0.06737925518977805,0.932620744810222,0.06737925518977805,0.932620744810222,0.06737925518977805,False,56.0
500126,static_only,0.9355768431165759,0.8570288550447622,0.14297114495523777,0.8570288550447622,0.14297114495523777,0.8570288550447622,0.14297114495523777,False,38.0
500127,static_only,2.4929253545398184,0.6529029095406668,0.34709709045933324,0.6529029095406668,0.34709709045933324,0.6529029095406668,0.34709709045933324,True,13.0
500128,static_only,4.677312608126432,0.4325264236441582,0.5674735763558418,0.4325264236441582,0.5674735763558418,0.4325264236441582,0.5674735763558418,True,10.0
500129,static_only,2.5910532277050238,0.6269087051975218,0.37309129480247816,0.6269087051975218,0.37309129480247816,0.6269087051975218,0.37309129480247816,False,39.0
500130,static_only,0.49291197471371456,0.9166357988435488,0.08336420115645116,0.9166357988435488,0.08336420115645116,0.9166357988435488,0.08336420115645116,False,49.0
500131,static_only,0.9949675761096712,0.8583931575278492,0.14160684247215083,0.8583931575278492,0.14160684247215083,0.8583931575278492,0.14160684247215083,False,48.0
500132,static_only,0.3639192826923006,0.9440735473676649,0.05592645263233509,0.9440735473676649,0.05592645263233509,0.9440735473676649,0.05592645263233509,False,48.0
500133,static_only,0.12228874427945638,0.9810178018575852,0.018982198142414752,0.9810178018575852,0.018982198142414752,0.9810178018575852,0.018982198142414752,False,31.0
500134,static_only,0.10931409964304702,0.9808757215007214,0.019124278499278557,0.9808757215007214,0.019124278499278557,0.9808757215007214,0.019124278499278557,False,38.0
500135,static_only,1.3121876525386784,0.79563590555434,0.20436409444565995,0.79563590555434,0.20436409444565995,0.79563590555434,0.20436409444565995,True,13.0
500136,static_only,0.577833145071303,0.906228433232387,0.093771566767613,0.906228433232387,0.093771566767613,0.906228433232387,0.093771566767613,False,43.0
500137,static_only,0.46964448968494593,0.9286207842228067,0.0713792157771933,0.9286207842228067,0.0713792157771933,0.9286207842228067,0.0713792157771933,False,36.0
500138,static_only,0.29152716995001426,0.9530570070431685,0.046942992956831464,0.9530570070431685,0.046942992956831464,0.9530570070431685,0.046942992956831464,False,43.0
500139,static_only,2.955653457137728,0.6087963638908414,0.39120363610915865,0.6087963638908414,0.39120363610915865,0.6087963638908414,0.39120363610915865,False,40.0
500140,static_only,1.1872720826743426,0.8227238250565138,0.17727617494348624,0.8227238250565138,0.17727617494348624,0.8227238250565138,0.17727617494348624,False,51.0
500141,static_only,1.2035260538951782,0.808090620089069,0.19190937991093104,0.808090620089069,0.19190937991093104,0.808090620089069,0.19190937991093104,False,40.0
500142,static_only,0.951351802571428,0.860815829313221,0.13918417068677902,0.860815829313221,0.13918417068677902,0.860815829313221,0.13918417068677902,False,54.0
500143,static_only,0.7332920346574102,0.887393714340181,0.112606285659819,0.887393714340181,0.112606285659819,0.887393714340181,0.112606285659819,False,49.0
500144,static_only,1.5841210133225665,0.7852999127702327,0.2147000872297673,0.7852999127702327,0.2147000872297673,0.7852999127702327,0.2147000872297673,False,45.0
500145,static_only,3.150640753284346,0.6084148293034246,0.3915851706965754,0.6084148293034246,0.3915851706965754,0.6084148293034246,0.3915851706965754,True,10.0
500146,static_only,3.636878913567849,0.5400510190901667,0.45994898090983327,0.5400510190901667,0.45994898090983327,0.5400510190901667,0.45994898090983327,False,32.0
500147,static_only,3.7402758918788845,0.5383265733854243,0.46167342661457567,0.5383265733854243,0.46167342661457567,0.5383265733854243,0.46167342661457567,False,31.0
500148,static_only,5.445838117647926,0.3863957287222331,0.613604271277767,0.3863957287222331,0.613604271277767,0.3863957287222331,0.613604271277767,True,11.0
500149,static_only,2.4612586974593227,0.673886884256974,0.32611311574302604,0.673886884256974,0.32611311574302604,0.673886884256974,0.32611311574302604,False,32.0
500150,static_only,0.4948253067022417,0.9200909521764784,0.0799090478235216,0.9200909521764784,0.0799090478235216,0.9200909521764784,0.0799090478235216,False,42.0
500151,static_only,0.4497237078796675,0.9253587696273453,0.07464123037265469,0.9253587696273453,0.07464123037265469,0.9253587696273453,0.07464123037265469,False,53.0
500152,static_only,0.6517890892273548,0.9001164155089314,0.0998835844910686,0.9001164155089314,0.0998835844910686,0.9001164155089314,0.0998835844910686,False,53.0
500153,static_only,1.0029441796762841,0.8513072804072332,0.14869271959276675,0.8513072804072332,0.14869271959276675,0.8513072804072332,0.14869271959276675,False,52.0
500154,static_only,0.13525713944638093,0.9783337177528353,0.021666282247164714,0.9783337177528353,0.021666282247164714,0.9783337177528353,0.021666282247164714,False,59.0
500155,static_only,0.45224639549962603,0.9324406447488289,0.06755935525117107,0.9324406447488289,0.06755935525117107,0.9324406447488289,0.06755935525117107,False,58.0
500156,static_only,0.1185720208240332,0.9762795771479982,0.02372042285200182,0.9762795771479982,0.02372042285200182,0.9762795771479982,0.02372042285200182,False,52.0
500157,static_only,0.7621195694593362,0.8636507074811359,0.13634929251886407,0.8636507074811359,0.13634929251886407,0.8636507074811359,0.13634929251886407,True,13.0
500158,static_only,0.2816172821099123,0.9532690635966986,0.04673093640330139,0.9532690635966986,0.04673093640330139,0.9532690635966986,0.04673093640330139,False,42.0
500159,static_only,0.2634273676100301,0.9560130319027377,0.043986968097262324,0.9560130319027377,0.043986968097262324,0.9560130319027377,0.043986968097262324,False,45.0
500160,static_only,0.15351946032983185,0.9757561841753017,0.024243815824698256,0.9757561841753017,0.024243815824698256,0.9757561841753017,0.024243815824698256,False,57.0
500161,static_only,0.06402300339182132,0.9887678967533777,0.011232103246622271,0.9887678967533777,0.011232103246622271,0.9887678967533777,0.011232103246622271,False,48.0
500162,static_only,2.287430997976584,0.6879819313331217,0.3120180686668783,0.6879819313331217,0.3120180686668783,0.6879819313331217,0.3120180686668783,False,47.0
500163,static_only,0.3950782532277551,0.9342142899841815,0.06578571001581845,0.9342142899841815,0.06578571001581845,0.9342142899841815,0.06578571001581845,False,50.0
500164,static_only,2.834658892258762,0.6153189586278326,0.3846810413721674,0.6153189586278326,0.3846810413721674,0.6153189586278326,0.3846810413721674,True,12.0
500165,static_only,1.0023034461415385,0.8496126847367534,0.15038731526324656,0.8496126847367534,0.15038731526324656,0.8496126847367534,0.15038731526324656,False,50.0
500166,static_only,4.476041428323363,0.4185932982107662,0.5814067017892338,0.4185932982107662,0.5814067017892338,0.4185932982107662,0.5814067017892338,True,15.0
500167,static_only,0.6655639431058467,0.8999045577678031,0.10009544223219691,0.8999045577678031,0.10009544223219691,0.8999045577678031,0.10009544223219691,False,52.0
500168,static_only,0.9261104537096295,0.8680346572502144,0.13196534274978555,0.8680346572502144,0.13196534274978555,0.8680346572502144,0.13196534274978555,False,47.0
500169,static_only,0.9211568210210693,0.8748938885309662,0.12510611146903383,0.8748938885309662,0.12510611146903383,0.8748938885309662,0.12510611146903383,False,63.0
500170,static_only,0.22124668863987743,0.9648316430731289,0.03516835692687115,0.9648316430731289,0.03516835692687115,0.9648316430731289,0.03516835692687115,False,49.0
500171,static_only,0.38145675355775976,0.936546082185788,0.06345391781421195,0.936546082185788,0.06345391781421195,0.936546082185788,0.06345391781421195,False,49.0
500172,static_only,0.13816229921235643,0.9760640621138331,0.02393593788616688,0.9760640621138331,0.02393593788616688,0.9760640621138331,0.02393593788616688,False,51.0
500173,static_only,0.11986275283883643,0.9798818887424922,0.020118111257507842,0.9798818887424922,0.020118111257507842,0.9798818887424922,0.020118111257507842,False,51.0
500174,static_only,1.0217440664801298,0.8449525912302542,0.15504740876974576,0.8449525912302542,0.15504740876974576,0.8449525912302542,0.15504740876974576,False,60.0
500175,static_only,0.43225658432293235,0.9299267725051007,0.0700732274948993,0.9299267725051007,0.0700732274948993,0.9299267725051007,0.0700732274948993,False,53.0
500176,static_only,0.7988416716334359,0.8796754131063337,0.12032458689366632,0.8796754131063337,0.12032458689366632,0.8796754131063337,0.12032458689366632,False,56.0
500177,static_only,0.15125485316197387,0.9745992021394498,0.02540079786055016,0.9745992021394498,0.02540079786055016,0.9745992021394498,0.02540079786055016,False,63.0
500178,static_only,0.4665084331259792,0.9276851444628568,0.07231485553714323,0.9276851444628568,0.07231485553714323,0.9276851444628568,0.07231485553714323,False,52.0
500179,static_only,0.4293324067831032,0.9320513972940206,0.06794860270597936,0.9320513972940206,0.06794860270597936,0.9320513972940206,0.06794860270597936,False,56.0
500180,static_only,4.6805941008499765,0.4382882397915103,0.5617117602084897,0.4382882397915103,0.5617117602084897,0.4382882397915103,0.5617117602084897,True,10.0
500181,static_only,4.107660569988557,0.48719940070212325,0.5128005992978768,0.48719940070212325,0.5128005992978768,0.48719940070212325,0.5128005992978768,True,14.0
